zone_id,GID,TRACT,AREA,ACRES,PRICE_SHIFTERS,TOTHH,HHPOP,RESUNITS,RESVACANCY,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,NEWDEVACRES,TOTEMP,AGREMPN,MWTEMPN,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGE0519,AGE2044,AGE4564,AGE65P,AREATYPE,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,GQPOP,HHLDS,HSENROLL,OPRKCST,PRKCST,RESACRE,SD,SFTAZ,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTPOP,ZERO,ZONE
883,101,410000.0,6987854.0,160.419006348,1.0,1105.0,2717.0,1179.0,0.0627650551315,1159.0,20.0,232.0,158.0,203.0,512.0,656.195912173,522,,6.0,7.0,279.0,123.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,
882,102,410100.0,804938.4375,18.4790000916,1.0,922.0,2643.0,995.0,0.0733668341709,728.0,238.0,346.0,202.0,224.0,150.0,112.502221344,540,,2.0,30.0,49.0,350.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,130,422900.0,540562.25,12.4099998474,1.0,2135.0,4229.0,2213.0,0.0352462720289,105.0,2062.0,1283.0,386.0,294.0,172.0,58.2595087426,10713,1.0,151.0,475.0,2574.0,4773.0,2739.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,124,422300.0,549891.875,12.6239995956,1.0,1674.0,3453.0,1717.0,0.0250436808387,770.0,907.0,537.0,353.0,349.0,435.0,61.6525126785,438,,19.0,109.0,128.0,91.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
881,103,410200.0,617340.0625,14.1719999313,1.0,1098.0,3267.0,1187.0,0.0749789385004,679.0,496.0,467.0,247.0,211.0,173.0,77.4951680519,217,,10.0,40.0,63.0,53.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
880,104,410300.0,573649.75,13.1689996719,1.0,976.0,3498.0,1045.0,0.066028708134,684.0,358.0,406.0,223.0,174.0,173.0,79.6576530356,597,,10.0,192.0,11.0,324.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,113,421200.0,1318558.0,30.2700004578,1.0,1498.0,3726.0,1547.0,0.0316742081448,1539.0,8.0,133.0,118.0,195.0,1052.0,237.280481866,435,,17.0,25.0,183.0,106.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,114,421300.0,1058426.5,24.2980003357,1.0,1700.0,3969.0,1746.0,0.0263459335624,1564.0,161.0,286.0,199.0,269.0,946.0,184.539885056,1486,1.0,105.0,279.0,299.0,553.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,115,421400.0,465401.21875,10.6840000153,1.0,674.0,1636.0,695.0,0.0302158273381,647.0,46.0,59.0,52.0,114.0,449.0,78.2757063011,341,1.0,37.0,22.0,65.0,130.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,136,423500.0,618238.25,14.1929998398,1.0,1514.0,3001.0,1568.0,0.0344387755102,611.0,923.0,673.0,319.0,259.0,263.0,64.0867824646,2323,1.0,87.0,446.0,259.0,1130.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,116,421500.0,1591532.625,36.5369987488,1.0,1546.0,3648.0,1603.0,0.0355583281347,1525.0,72.0,226.0,159.0,232.0,929.0,277.300343684,266,1.0,16.0,10.0,155.0,31.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,141,423901.0,375134.59375,8.61200046539,1.0,927.0,2024.0,975.0,0.0492307692308,433.0,528.0,327.0,171.0,189.0,240.0,32.10168016,540,,9.0,48.0,124.0,204.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,117,421600.0,1452365.5,33.341999054,1.0,1627.0,3735.0,1707.0,0.0468658465144,1401.0,272.0,278.0,208.0,263.0,878.0,237.371052167,265,1.0,8.0,3.0,139.0,69.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,119,421800.0,538000.375,12.3509998322,1.0,924.0,2108.0,955.0,0.0324607329843,745.0,195.0,243.0,161.0,178.0,342.0,89.3816064212,527,1.0,33.0,59.0,55.0,273.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,131,423000.0,708909.375,16.2740001678,1.0,2242.0,4726.0,2302.0,0.0260642919201,1055.0,1131.0,781.0,486.0,416.0,559.0,80.1121092609,1673,,23.0,54.0,191.0,452.0,953.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,120,421900.0,851772.6875,19.5540008545,1.0,1735.0,3763.0,1793.0,0.0323480200781,1302.0,454.0,499.0,307.0,384.0,545.0,120.208979774,812,,59.0,95.0,86.0,396.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,137,423601.0,519121.28125,11.9169998169,1.0,1294.0,2787.0,1333.0,0.0292573143286,583.0,665.0,428.0,245.0,221.0,400.0,63.8787258018,1187,,12.0,45.0,207.0,847.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,138,423602.0,398799.40625,9.15499973297,1.0,2646.0,5751.0,2716.0,0.0257731958763,350.0,2256.0,1519.0,529.0,352.0,246.0,27.8503976328,665,,15.0,151.0,72.0,352.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,121,422000.0,4557519.5,104.625999451,1.0,675.0,1506.0,731.0,0.0766073871409,376.0,183.0,257.0,139.0,132.0,147.0,4926.88135559,15735,13.0,3714.0,1388.0,2649.0,3401.0,4570.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,122,422100.0,548505.4375,12.5920000076,1.0,1161.0,2793.0,1253.0,0.073423782921,713.0,507.0,444.0,249.0,247.0,221.0,62.2246278022,655,,32.0,97.0,90.0,209.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,123,422200.0,676002.9375,15.5190000534,1.0,1542.0,3166.0,1592.0,0.0314070351759,824.0,722.0,555.0,297.0,315.0,375.0,83.8786200052,1074,8.0,57.0,85.0,69.0,657.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,127,422600.0,1762937.25,40.4710006714,1.0,13.0,55.0,14.0,0.0714285714286,7.0,6.0,3.0,8.0,2.0,,407.931434245,26291,1.0,12.0,106.0,14680.0,11017.0,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,128,422700.0,380162.28125,8.72700023651,1.0,1329.0,3061.0,1383.0,0.0390455531453,270.0,1080.0,693.0,248.0,175.0,213.0,47.2996791999,285,,4.0,2.0,28.0,192.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1386,,115178.828125,2.64400005341,1.0,314.0,504.0,319.0,0.0156739811912,,319.0,86.0,50.0,60.0,118.0,12.1499275611,13132,13.0,710.0,153.0,7446.0,2010.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,133,423200.0,460479.875,10.5710000992,1.0,1113.0,2751.0,1168.0,0.0470890410959,442.0,700.0,488.0,250.0,205.0,170.0,51.8133190919,644,,15.0,92.0,61.0,275.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,134,423300.0,711623.3125,16.3369998932,1.0,1660.0,3747.0,1745.0,0.0487106017192,1173.0,569.0,673.0,358.0,329.0,300.0,89.3567544572,292,,40.0,40.0,46.0,88.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,135,423400.0,738010.5,16.9419994354,1.0,2125.0,4855.0,2204.0,0.0358439201452,1037.0,1132.0,867.0,437.0,378.0,443.0,92.3334862301,613,,28.0,20.0,89.0,368.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,139,423700.0,803859.25,18.454000473,1.0,1442.0,3128.0,1499.0,0.0380253502335,566.0,885.0,581.0,238.0,186.0,437.0,105.007725275,414,,21.0,98.0,99.0,143.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,140,423800.0,1054569.25,24.2099990845,1.0,1244.0,2991.0,1303.0,0.0452801227936,989.0,240.0,191.0,156.0,163.0,734.0,180.568100637,600,,84.0,57.0,116.0,253.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
995,143,424001.0,494574.0625,11.3540000916,1.0,1508.0,3698.0,1585.0,0.0485804416404,470.0,1100.0,708.0,333.0,253.0,214.0,51.5345649625,575,,23.0,27.0,48.0,290.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,
991,145,425100.0,3154722.25,72.4219970703,1.0,6215.0,11722.0,6663.0,0.0672369803392,1474.0,3260.0,2464.0,1306.0,1128.0,1317.0,332.547581848,19542,16.0,2704.0,1792.0,5572.0,6645.0,2813.0,,,,,,,,,,,,,,,,,,,,,,,,,,
918,146,426100.0,2951241.5,67.7509994507,1.0,2145.0,5924.0,2189.0,0.0201005025126,2185.0,4.0,46.0,38.0,107.0,1954.0,549.809507871,983,4.0,10.0,11.0,240.0,489.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
917,147,426200.0,1417380.0,32.5390014648,1.0,1701.0,4638.0,1752.0,0.0291095890411,1686.0,66.0,237.0,185.0,241.0,1038.0,226.111622162,587,7.0,32.0,16.0,170.0,161.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,
949,148,427100.0,981479.0,22.531999588,1.0,1393.0,3549.0,1469.0,0.0517358747447,1286.0,183.0,272.0,231.0,202.0,688.0,157.304782001,1090,,194.0,124.0,142.0,429.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,
117,642,22803.0,284482.875,6.53100013733,1.0,1580.0,4602.0,1606.0,0.0161892901619,419.0,1187.0,443.0,391.0,362.0,384.0,27.3838037868,499,,29.0,15.0,112.0,266.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
948,149,427200.0,1350872.25,31.0119991302,1.0,1636.0,4086.0,1728.0,0.0532407407407,805.0,920.0,521.0,434.0,332.0,349.0,207.227470819,2491,,199.0,160.0,350.0,201.0,1581.0,,,,,,,,,,,,,,,,,,,,,,,,,,
960,150,427300.0,2008891.25,46.1180000305,1.0,2095.0,4904.0,2192.0,0.0442518248175,1193.0,834.0,618.0,440.0,376.0,661.0,260.008901091,5035,8.0,620.0,240.0,1164.0,1850.0,1153.0,,,,,,,,,,,,,,,,,,,,,,,,,,
961,151,427400.0,1834381.75,42.1119995117,1.0,1030.0,2948.0,1256.0,0.179936305732,751.0,505.0,314.0,243.0,263.0,210.0,236.491530495,1678,7.0,198.0,20.0,461.0,840.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,
964,152,427500.0,6623640.0,152.057998657,1.0,265.0,1108.0,294.0,0.0986394557823,174.0,120.0,16.0,15.0,72.0,162.0,2258.02945211,1839,,176.0,6.0,249.0,77.0,1331.0,,,,,,,,,,,,,,,,,,,,,,,,,,
962,153,427600.0,586052.25,13.454000473,1.0,1764.0,4660.0,1880.0,0.0617021276596,424.0,1454.0,647.0,469.0,381.0,267.0,23.3960688194,355,,13.0,36.0,38.0,174.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,
963,154,427700.0,1013348.9375,23.2630004883,1.0,2309.0,5103.0,2435.0,0.0517453798768,870.0,717.0,637.0,477.0,443.0,752.0,191.469304492,851,1.0,33.0,25.0,108.0,319.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,
959,155,427800.0,842347.375,19.3379993439,1.0,2049.0,4895.0,2134.0,0.0398313027179,1070.0,1028.0,576.0,500.0,419.0,554.0,111.064447613,467,1.0,10.0,61.0,150.0,172.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
956,156,427900.0,885520.9375,20.329000473,1.0,2135.0,4682.0,2238.0,0.0460232350313,817.0,1414.0,596.0,552.0,461.0,526.0,93.936257585,781,1.0,77.0,91.0,82.0,297.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1389,,433781.15625,9.95800018311,1.0,1026.0,2294.0,1124.0,0.0871886120996,56.0,1068.0,434.0,170.0,102.0,320.0,49.2348079309,6421,32.0,545.0,315.0,1695.0,1050.0,2784.0,,,,,,,,,,,,,,,,,,,,,,,,,,
950,158,428100.0,991149.0625,22.7539997101,1.0,1950.0,4614.0,2047.0,0.04738641915,1196.0,845.0,498.0,408.0,421.0,623.0,131.194396217,1292,1.0,32.0,92.0,403.0,474.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,
951,159,428200.0,1413000.5,32.4379997253,1.0,2620.0,6231.0,2774.0,0.0555155010815,1826.0,941.0,569.0,633.0,596.0,822.0,174.232474903,513,,10.0,40.0,137.0,249.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
952,160,428301.0,4354007.0,99.9540023804,1.0,2379.0,6315.0,2536.0,0.0619085173502,914.0,1604.0,378.0,426.0,514.0,1061.0,364.817278391,5090,39.0,1739.0,83.0,1485.0,807.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,
953,161,428302.0,2195122.75,50.3930015564,1.0,2591.0,6783.0,2728.0,0.050219941349,2127.0,505.0,257.0,238.0,391.0,1705.0,232.600482839,1197,3.0,157.0,102.0,293.0,501.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,
954,162,428400.0,846621.75,19.436000824,1.0,1925.0,4195.0,2019.0,0.0465577018326,430.0,1500.0,561.0,497.0,434.0,433.0,110.608995972,2201,,178.0,646.0,153.0,1032.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,
957,163,428500.0,727393.75,16.6989994049,1.0,1458.0,3255.0,1574.0,0.0736975857687,443.0,1032.0,400.0,310.0,277.0,471.0,66.2283248387,342,,4.0,5.0,83.0,212.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
958,164,428600.0,958719.0,22.0090007782,1.0,1513.0,3174.0,1623.0,0.067775723968,725.0,674.0,335.0,307.0,370.0,501.0,71.8586729694,396,1.0,6.0,12.0,80.0,101.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1390,,507052.78125,11.6400003433,1.0,464.0,819.0,471.0,0.0148619957537,22.0,449.0,95.0,67.0,57.0,245.0,70.0943226078,9685,3.0,1134.0,958.0,1890.0,1046.0,4654.0,,,,,,,,,,,,,,,,,,,,,,,,,,
845,166,430200.0,5222461.5,119.89099884,1.0,2374.0,6506.0,2526.0,0.0601741884402,2500.0,26.0,297.0,303.0,493.0,1281.0,561.475181261,1095,29.0,25.0,33.0,174.0,630.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,
848,173,430900.0,1102645.375,25.3129997253,1.0,1761.0,4337.0,1899.0,0.0726698262243,540.0,1258.0,479.0,484.0,408.0,390.0,153.472996729,3133,4.0,100.0,293.0,260.0,2225.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,
104,620,20300.0,279033.5625,6.40600013733,1.0,1764.0,3251.0,1782.0,0.010101010101,59.0,1723.0,443.0,326.0,351.0,644.0,24.0307633258,1380,5.0,25.0,189.0,167.0,658.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,
850,167,430300.0,2606779.5,59.8429985046,1.0,1267.0,3402.0,1354.0,0.0642540620384,1337.0,14.0,204.0,188.0,262.0,613.0,356.656634682,313,1.0,18.0,2.0,125.0,51.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,
851,168,430400.0,2926137.75,67.1750030518,1.0,720.0,1954.0,765.0,0.0588235294118,765.0,,82.0,77.0,135.0,426.0,299.28475855,200,,7.0,5.0,54.0,43.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
853,169,430500.0,2708093.25,62.1689987183,1.0,1979.0,5252.0,2138.0,0.0743685687558,1479.0,614.0,380.0,412.0,499.0,688.0,445.472573298,994,,54.0,21.0,140.0,550.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
867,183,432700.0,815659.625,18.7250003815,1.0,1002.0,2478.0,1080.0,0.0722222222222,879.0,170.0,211.0,170.0,214.0,407.0,134.15771292,591,1.0,24.0,68.0,69.0,313.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,
852,170,430600.0,2295696.0,52.7019996643,1.0,2035.0,5601.0,2180.0,0.0665137614679,2113.0,61.0,309.0,277.0,431.0,1018.0,361.594528403,480,,8.0,34.0,101.0,149.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,
849,171,430700.0,1328631.875,30.5009994507,1.0,1321.0,3617.0,1398.0,0.055078683834,1290.0,102.0,218.0,198.0,298.0,607.0,233.627242546,363,,11.0,18.0,55.0,238.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
84,611,16700.0,474332.625,10.888999939,1.0,2408.0,5011.0,2448.0,0.016339869281,160.0,2288.0,548.0,403.0,467.0,990.0,26.6012369247,1461,1.0,30.0,81.0,121.0,105.0,1123.0,,,,,,,,,,,,,,,,,,,,,,,,,,
846,172,430800.0,1846656.25,42.3930015564,1.0,2048.0,5197.0,2234.0,0.0832587287377,1688.0,494.0,427.0,462.0,506.0,653.0,299.624897167,962,,43.0,73.0,311.0,345.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
847,174,431000.0,922930.6875,21.1879997253,1.0,1130.0,2631.0,1230.0,0.0813008130081,503.0,685.0,344.0,271.0,233.0,282.0,104.644006805,1506,2.0,21.0,209.0,376.0,470.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,
842,175,431100.0,934079.0625,21.4440002441,1.0,1289.0,3138.0,1390.0,0.0726618705036,608.0,764.0,329.0,316.0,313.0,331.0,126.454321737,562,,28.0,105.0,98.0,179.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,
840,176,431200.0,2034970.75,46.716999054,1.0,2469.0,5333.0,2674.0,0.0766641735228,1422.0,723.0,539.0,649.0,595.0,686.0,198.523029926,1311,2.0,25.0,159.0,321.0,657.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1391,,397494.9375,9.125,1.0,1741.0,2940.0,1761.0,0.0113571834185,97.0,1664.0,959.0,275.0,249.0,258.0,47.2313779796,3894,2.0,533.0,256.0,741.0,1267.0,1095.0,,,,,,,,,,,,,,,,,,,,,,,,,,
868,177,432100.0,1054176.75,24.2010002136,1.0,1432.0,3701.0,1498.0,0.0440587449933,1257.0,241.0,337.0,290.0,320.0,485.0,180.817906949,547,3.0,18.0,40.0,104.0,248.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,
869,178,432200.0,1015275.0625,23.3080005646,1.0,1700.0,3980.0,1784.0,0.0470852017937,1090.0,694.0,508.0,344.0,336.0,512.0,154.635964298,648,,31.0,111.0,145.0,247.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,
870,179,432300.0,1031284.875,23.6749992371,1.0,1651.0,4653.0,1822.0,0.0938529088913,1364.0,458.0,408.0,405.0,414.0,424.0,142.667871691,1149,,65.0,222.0,102.0,31.0,729.0,,,,,,,,,,,,,,,,,,,,,,,,,,
865,185,433000.0,1293522.0,29.6949996948,1.0,1376.0,3666.0,1475.0,0.0671186440678,1354.0,117.0,352.0,322.0,308.0,394.0,217.672294386,453,,8.0,10.0,36.0,360.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
873,180,432400.0,6150480.5,141.195999146,1.0,1775.0,5414.0,1923.0,0.0769630785231,1438.0,463.0,393.0,400.0,466.0,516.0,1143.61198997,12913,14.0,6864.0,1193.0,1273.0,1348.0,2221.0,,,,,,,,,,,,,,,,,,,,,,,,,,
872,181,432500.0,2176996.5,49.9770011902,1.0,2768.0,8589.0,2983.0,0.0720750921891,2224.0,759.0,597.0,635.0,755.0,781.0,340.338200469,1285,3.0,214.0,335.0,73.0,378.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,
871,182,432600.0,1679793.125,38.5629997253,1.0,2869.0,6587.0,3073.0,0.0663846404165,1142.0,1544.0,923.0,822.0,665.0,459.0,180.283288641,4971,9.0,317.0,661.0,839.0,2084.0,1061.0,,,,,,,,,,,,,,,,,,,,,,,,,,
866,184,432800.0,3466155.25,79.5719985962,1.0,1368.0,3548.0,1497.0,0.0861723446894,1452.0,45.0,254.0,219.0,291.0,604.0,435.029356755,940,3.0,21.0,10.0,99.0,545.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,
827,217,436800.0,1015034.1875,23.3020000458,1.0,1278.0,3767.0,1366.0,0.0644216691069,740.0,473.0,356.0,273.0,310.0,339.0,131.920571512,2680,,25.0,134.0,204.0,477.0,1840.0,,,,,,,,,,,,,,,,,,,,,,,,,,
864,186,433101.0,1752243.375,40.2260017395,1.0,3159.0,7443.0,3456.0,0.0859375,671.0,2719.0,1044.0,833.0,704.0,578.0,199.588083819,3008,1.0,277.0,610.0,588.0,1164.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,
863,187,433102.0,1442407.5,33.1129989624,1.0,1271.0,3699.0,1386.0,0.0829725829726,997.0,381.0,301.0,294.0,320.0,356.0,255.942672524,3091,4.0,475.0,1068.0,237.0,898.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,
862,188,433200.0,3134979.0,71.96900177,1.0,2658.0,6439.0,2847.0,0.0663856691254,1426.0,1400.0,771.0,657.0,637.0,593.0,488.802663614,5646,22.0,1377.0,1349.0,819.0,1141.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,
861,189,433300.0,2477745.25,56.8810005188,1.0,2090.0,6327.0,2240.0,0.0669642857143,2149.0,91.0,508.0,419.0,495.0,668.0,448.883023516,2732,9.0,869.0,50.0,758.0,612.0,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
860,190,433400.0,5356280.5,122.962997437,1.0,2179.0,6095.0,2333.0,0.0660094299186,1567.0,290.0,363.0,414.0,524.0,878.0,450.906359204,9657,2.0,8294.0,351.0,261.0,255.0,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,
859,191,433500.0,1238092.5,28.4230003357,1.0,1333.0,4028.0,1424.0,0.063904494382,1334.0,90.0,321.0,245.0,306.0,461.0,208.550513408,257,1.0,10.0,54.0,48.0,108.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
858,192,433600.0,1558496.25,35.7779998779,1.0,2008.0,5590.0,2161.0,0.0708005552985,1397.0,559.0,585.0,422.0,470.0,531.0,228.839804051,1232,2.0,54.0,395.0,152.0,331.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,
857,193,433700.0,1396153.5,32.0509986877,1.0,959.0,2847.0,1076.0,0.10873605948,592.0,467.0,228.0,253.0,247.0,231.0,163.037473401,865,8.0,58.0,74.0,131.0,461.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
856,194,433800.0,1548559.5,35.5499992371,1.0,2396.0,6939.0,2570.0,0.0677042801556,1554.0,942.0,709.0,561.0,564.0,562.0,194.564057824,783,,18.0,99.0,75.0,257.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,
854,195,433900.0,822339.0,18.8780002594,1.0,2221.0,6268.0,2351.0,0.0552956188856,499.0,1707.0,794.0,627.0,436.0,364.0,70.7151412297,455,,13.0,67.0,46.0,115.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,
855,196,434000.0,1145500.375,26.297000885,1.0,1662.0,4617.0,1795.0,0.0740947075209,948.0,787.0,645.0,436.0,295.0,286.0,132.87857892,726,,37.0,39.0,18.0,406.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,
843,199,435200.0,2255428.75,51.7779998779,1.0,1358.0,3916.0,1455.0,0.0666666666667,1360.0,95.0,218.0,191.0,323.0,626.0,449.78571707,272,,11.0,7.0,79.0,123.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
830,218,436900.0,1178044.0,27.0440006256,1.0,1762.0,6013.0,1926.0,0.0851505711319,1141.0,765.0,450.0,427.0,451.0,434.0,170.208710737,491,,20.0,70.0,53.0,301.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
841,200,435300.0,1284877.375,29.4969997406,1.0,1622.0,4138.0,1756.0,0.0763097949886,965.0,759.0,378.0,374.0,396.0,474.0,186.304238829,760,1.0,20.0,24.0,145.0,489.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,
839,201,435400.0,1334968.25,30.6469993591,1.0,2004.0,4570.0,2161.0,0.0726515502082,751.0,1191.0,698.0,535.0,400.0,371.0,146.21982599,4066,3.0,227.0,385.0,874.0,1437.0,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,,
838,202,435500.0,1018744.8125,23.3869991302,1.0,1381.0,3560.0,1515.0,0.0884488448845,838.0,667.0,496.0,380.0,293.0,212.0,137.121429242,1067,1.0,43.0,187.0,263.0,321.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,
837,203,435600.0,2033102.125,46.6739997864,1.0,3129.0,9243.0,3357.0,0.0679177837355,2299.0,820.0,950.0,868.0,748.0,563.0,260.718265653,967,1.0,56.0,39.0,103.0,404.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,
836,204,435700.0,1306316.25,29.9890003204,1.0,1439.0,4235.0,1544.0,0.0680051813472,1218.0,265.0,403.0,312.0,341.0,383.0,209.974197309,669,1.0,211.0,208.0,34.0,160.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
834,206,435900.0,2419463.75,55.5429992676,1.0,1580.0,4662.0,1697.0,0.0689451974072,1557.0,140.0,303.0,319.0,419.0,539.0,377.105836862,1629,2.0,997.0,41.0,167.0,206.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,
833,207,436000.0,1284035.125,29.4769992828,1.0,1373.0,4145.0,1473.0,0.0678886625933,1456.0,15.0,269.0,243.0,402.0,459.0,218.209349327,198,,10.0,7.0,25.0,124.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
832,208,436100.0,1270454.0,29.1660003662,1.0,1692.0,4907.0,1800.0,0.06,1333.0,463.0,533.0,350.0,400.0,409.0,217.114404279,612,,10.0,50.0,82.0,359.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,699,32900.0,1163906.125,26.7199993134,1.0,3079.0,8437.0,3200.0,0.0378125,2936.0,264.0,714.0,474.0,592.0,1299.0,177.22584756,1561,,108.0,146.0,202.0,260.0,845.0,,,,,,,,,,,,,,,,,,,,,,,,,,
831,209,436200.0,635889.125,14.5979995728,1.0,1180.0,3497.0,1265.0,0.0671936758893,650.0,557.0,366.0,274.0,304.0,236.0,61.9140904792,560,1.0,45.0,34.0,22.0,409.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
823,211,436401.0,3108270.0,71.3560028076,1.0,2670.0,6975.0,2949.0,0.0946083418108,1597.0,1297.0,695.0,551.0,620.0,804.0,537.510752244,996,1.0,63.0,41.0,199.0,481.0,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,
824,213,436500.0,1771639.375,40.6710014343,1.0,1681.0,4526.0,1932.0,0.129917184265,685.0,1170.0,456.0,376.0,407.0,442.0,160.600124763,1188,2.0,53.0,331.0,233.0,343.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,
825,214,436601.0,1080479.0,24.8040008545,1.0,1785.0,5707.0,1937.0,0.0784718637068,1108.0,829.0,520.0,440.0,423.0,402.0,144.169699113,217,,20.0,16.0,53.0,81.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
826,215,436602.0,898255.0625,20.6210002899,1.0,1603.0,4461.0,1718.0,0.0669383003492,476.0,1165.0,525.0,452.0,313.0,313.0,96.8643026307,979,,102.0,284.0,136.0,237.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,
829,216,436700.0,794741.0,18.2450008392,1.0,965.0,3170.0,1047.0,0.0783190066858,878.0,54.0,185.0,213.0,317.0,250.0,102.019389911,1209,,2.0,4.0,64.0,110.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,
